Genre,Rating,Votes,Director,Actor 1,Actor 2,Actor 3
Drama,6,1,Vyas,Shivani,Anshuman,Ekavali
Comedy,7,20,Iyer,Ayushmann,Kriti,Rajkummar
Drama,6,13,Mohan,Rakesh,Kabir,Simi
Drama,6,12,Jain,Om,Ranjeet,Debashree
Adventure,6,1,Sippy,Dharmendra,Sanjeev,Hema
Action,6,44,Pothen,Ahana,Napolean,R.P.
Action,7,2,Kaushik,Arshad,Pankaj,Mahima
Drama,6,40,Rajaram,Sandhya,Lalita,Prashanth
Action,6,15,Sasikumar,Rajan,Rajan,Meena
Comedy,6,6,Mishra,Sachin,Nawazuddin,Nassar
Drama,6,9,Abbas,Vinod,Neetu,Ranjeet
Action,7,28,Krishnan,S.,Balraj,Saira
Drama,5,11,Dovhal,Amit,Prem,Sonika
Comedy,4,1,Adiyaman,Salman,Shilpa,Reema
Comedy,5,28,Prasad,Jeetendra,Rakhee,Shatrughan
Drama,6,7,Kazmi,Arjun,Tariq,Mushtaq
Comedy,5,3,Chaudhary,Farhan,Vidya,Vir
Drama,7,13,Sinha,Rajkummar,Kriti,K.K.
Action,7,2,Sippy,Sunil,Shashi,Amitabh
Drama,5,14,Bawaria,Vijayendra,Neeta,Naseeruddin
Drama,5,25,Sadiq,Bharat,Nutan,Shyam
Drama,5,1,Yadav,Sanjay,Aishwarya,Zayed
Drama,6,32,Mitra,Dilip,Shyama,Cuckoo
Action,5,18,Irani,Mehmood,L.,Sheikh
Action,6,56,Bharadwaj,Ashutosh,Sujeet,Rashami
Drama,7,20,Joshii,Tanima,Chetan,Harish
Horror,5,8,Dayaram,Nargis,S.B.,Fatty
Action,4,55,Krishnakant,Samir,Shruti,Hrishitaa
Action,5,15,Johri,Hema,Raja,Pankaj
Action,7,1,Dhulia,Nana,Mohit,Rimi
Biography,6,24,Kapoor,Prem,Achala,D.K.
Biography,6,7,K.,Sibu,Prashant,Rahul
Biography,6,27,Nair,Sonu,Manav,Binnu
Action,6,1,Anand,Amitabh,Meenakshi,Rohini
Action,4,9,Chakrabarty,Ranjan,Shakila,K.N.
Drama,6,30,Rashid,K.L.,Ragini,Rehman
Comedy,7,25,Bhatti,Rakesh,Jaspal,Shail
Comedy,5,1,Deshpande,Suzanne,Nagesh,Pritika
Action,5,19,Chinoy,Shatrughan,Sharmila,Anil
Action,7,8,Nambiar,Kalki,Shiv,Gulshan
Adventure,6,10,Khan,Rakesh,Jyoti,Dev
Horror,4,6,Singh,Birbal,Ramesh,Manmauji
Horror,4,51,Ramsay,Sunil,Shehnaz,Neelam
Comedy,4,39,Mukherjee,Shubh,Pratik,Harsh
Action,5,10,Ralhan,Jeetendra,Simple,Zaheera
Action,6,4,Vamsi,Karisma,Nana,Sanjay
Action,7,1,Sippy,Dilip,Amitabh,Rakhee
Drama,6,6,Rajaram,Kumar,Jayashree,Chandra
Biography,6,8,Menon,Vidya,Adi,Sanya
Crime,6,13,Basit,Girish,Shabana,Aruna
Drama,6,10,Bhakri,Nimmi,Vijay,M.
Drama,6,23,Kashyap,Suraiya,Shammi,Mubarak
Drama,6,7,Balki,Amitabh,Dhanush,Akshara
Drama,4,13,Anand,Amitabh,Madhuri,Madhavi
Drama,6,29,Krishnan,S.,Sanjeev,Sharmila
Action,5,42,Dewan,Mithun,Meenakshi,Juhi
Crime,7,9,Banerjee,Emraan,Abhay,Prasenjit
Drama,6,26,Mitra,Ashok,Shashi,Neetu
Drama,6,15,Naqvi,Pradeep,Kanwaljit,Madhu
Action,5,5,Bhatt,Prithviraj,Dara,Randhawa
Action,5,47,Nag,Sunny,Neelam,Alpana
Action,4,11,Nagaich,Raj,Smita,Ranjeet
Drama,7,50,Desai,Aruna,Vinod,Shabana
Comedy,7,2,Mehra,Amitabh,Bharat,Chandrashekhar
Drama,5,24,Bhambri,Feroz,Hema,Neetu
Action,6,27,Rajendra,Raaj,Hema,Shatrughan
Comedy,6,9,Singh,Kishore,Meena,Raaj
Drama,6,24,Desai,Biswajit,Mumtaz,Sujit
Drama,5,5,Rashid,Mehtab,Ulhas,Wasti
Drama,5,19,Tandon,Jeetendra,Rameshwari,Sarika
Action,6,52,Khosla,Dev,Hema,Ajit
Mystery,6,36,Misra,Sanjay,Mumtaz,Kumud
Drama,5,9,Mitra,Deepak,Shyama,I.S.
Drama,6,40,Anand,Naseeruddin,Shabana,Kanwaljit
Drama,6,6,Mukherjee,Ashok,Meena,Rajendranath
Thriller,6,32,Vasan,Rajendra,Waheeda,Mehmood
Action,6,40,Chakravorty,Rajesh,Shabana,Ashok
Comedy,6,30,Chorasiya,Seema,Sunil,Ankit
Crime,7,3,Khan,Rahul,Javed,Minissha
Drama,7,15,Modi,Sohrab,Naseem,Pushpa
Drama,7,53,Chatterjee,Mithun,Moon,Vijayendra
Crime,6,6,Khanna,Ketan,Ila,Raj
Drama,6,13,Ahmad,David,Anwar,Manmohan
Musical,5,17,Narang,Biswajit,Rajshree,Nirupa
Romance,4,5,Santoshi,Rehana,Indumati,Nasir
Action,4,34,N.,Dharmendra,Shatrughan,Sameer
Drama,6,47,Shankar,Rajesh,Rakhee,Veena
Action,5,9,Thakur,Master,Shyama,Mahipal
Horror,4,20,Khan,Iti,Asif,Nirab
Action,4,26,Sidana,Dharmendra,Anita,Rishi
Action,5,8,Sangal,Sadashiv,Ankita,Rita
History,6,12,Narayan,Parikshit,Smita,Shreeram
Action,5,56,Prasad,Asrani,Mithun,Pinky
Action,4,8,Pratap,Raj,Sonam,Kabir
Action,5,44,Prasad,Mithun,Sanghavi,Gulshan
Action,4,45,Malhotra,Birbal,Jagdeep,Kader
Drama,6,12,Samanta,Ashok,Nalini,Anoop
Action,4,34,Bagga,Jaz,Danny,Kanishkaa
Action,5,41,Hussain,Ajit,Ragini,Helen
Action,5,55,Faiziyev,Umesh,Mithun,Naseeruddin
Drama,7,41,Saigal,Dilip,Nalini,Durga
Drama,4,1,Mathew,Ajay,Shahid,Bipasha
Drama,5,9,Ramanathan,Raj,Sushma,Beena
Comedy,4,1,Sippy,Hema,Rajkummar,Rakul
Adventure,7,30,Irani,Madhubala,Pradeep,P.
Romance,4,1,Segal,Freny,Dinyar,Nauheed
Fantasy,6,8,Kumar,Vinod,Zarina,Navin
Action,4,24,A.,Jeetendra,Aditya,Sadashiv
Action,5,8,Raghavendra,Nagarjuna,Shanti,Silk
Action,4,49,N.,Jackie,Poonam,Vinod
Action,6,9,Devgn,Ajay,Abigail,Erika
Comedy,4,14,Ghatge,Divya,Prithvi,Vineet
Drama,6,19,Chattopadhyay,Lillete,Bharat,Anupam
Drama,6,11,Roy,Om,Kanhu,Tapti
Drama,6,5,Ranjan,Mahesh,Aparajita,Asrani
Drama,7,48,Saigal,Dhumal,Jeevan,Ruby
Drama,7,29,Chopra,Ashok,Bina,Purnima
Action,7,2,Nivas,Manoj,Raveena,Sayaji
Drama,6,31,Mitra,Sohrab,Seema,Tulip
Drama,5,8,Ralhan,Rajan,Mandakini,Deepti
Action,7,9,Lakhia,Amitabh,Sanjay,Sunil
Action,5,6,Gupta,Anil,John,Manoj
Crime,7,3,D.K.,Raj,Sendhil,Tusshar
Drama,7,18,Sharma,Rakhee,Suresh,Deepak
Adventure,7,6,Dharwadkar,Mahipal,Sahira,Indira
Adventure,7,6,Mistry,Abhi,Jayshree,Mahipal
Adventure,7,5,Vyas,Prithviraj,Mahipal,Anita
Comedy,6,26,Soni,Kishore,Kumkum,Anoop
Biography,6,6,Bhatt,Bharat,Durga,Ram
Adventure,7,19,Wadia,Pritam,Baburaje,Master
Drama,4,7,Nalawade,Subodh,Tushar,Milind
Drama,6,29,Dayal,Kishore,I.S.,Jeevan
Comedy,4,7,Johar,Nasir,Shyama,I.S.
Drama,5,7,Aadarsh,Kumaar,Sahil,Khushi
Comedy,6,16,Viswanath,Rati,Asrani,Utpal
Comedy,6,9,Prasanna,Ayushmann,Bhumi,Seema
Comedy,5,8,Kewalya,Ayushmann,Jitendra,Gajraj
Comedy,6,8,Sharma,Sushant,Parineeti,Rishi
Drama,6,9,Dsouza,Avalokita,Praveen,Hanish
Adventure,7,35,Kapoor,Prithviraj,Dara,Mumtaz
Action,4,35,Bapaiah,Mahesh,Asrani,Brahmachari
Drama,6,13,Menon,Nandita,Pravina,Ajitesh
Crime,6,3,Bharucha,Sahil,Manoj,Hitha
Drama,7,2,Chopra,Amitabh,Shashi,Jaya
Action,6,5,Kishore,Hiralal,Jugal,Dev
Action,5,15,Shetty,Sam,Ranveer,Sara
Crime,5,3,Mehta,Kangana,Sohum,Esha
Drama,6,9,Nanda,Paidi,Suraiya,Madhubala
Action,5,7,Deva,Akshay,Amy,Lara
Action,5,14,Bazmee,Akshay,Katrina,Om
Action,5,2,Sharma,Sunny,Urvashi,Prakash
Action,6,14,Shetty,Ajay,Kajal,Prakash
Action,5,7,Shetty,Ajay,Kareena,Amole
Action,5,14,Ghattamaneni,Bharat,Leena,Gulshan
Drama,7,5,Gera,Tillotama,Vivek,Geetanjali
Drama,6,14,Desai,Aruna,Naseeruddin,Smita
Action,6,54,N.,Dharmendra,Parveen,Rishi
Action,5,31,Mitra,Rajesh,Hema,Pran
Drama,6,10,Bose,Ashok,Rajasulochana,Johnny
Action,7,18,Shankar,Rajinikanth,Shriya,Suman
Drama,6,1,Purohit,Wamiqa,Izabelle,Mehak
Action,5,5,Dhadda,Kumar,Kimi,Shashi
Drama,6,1,Makijany,Amy,Waheeda,Rachel
Action,7,49,Khosla,Vinod,Moushumi,Kabir
Action,4,19,Kashyap,Dharmendra,Ayub,Eva
Action,6,6,Irani,Sheikh,Kumkum,Sanjeev
Comedy,7,7,Ali,Abhay,Ayesha,Ayesha
Drama,5,12,Dholakia,Seema,Sonia,Javed
Drama,7,6,Nath,Begum,Bharat,Geeta
Musical,5,9,Nawathe,Bharat,Nimmi,Om
Drama,6,1,D.,Gillian,David,Priyanka
Action,6,2,Alibhai,Mastan,Bobby,Preity
Comedy,5,9,Sadiq,Harbans,Ram,S.N.
Fantasy,5,8,Suma,Joginder,Raza,Alaudeen
Drama,5,50,Khan,Sajid,Kamaljit,Kumkum
Action,4,9,Dhir,Anil,Ajay,Sanjay
Action,6,8,Kumar,Sudha,Rajan,Nasir
Drama,6,34,Latif,Talat,Balraj,Nutan
Action,5,10,Kashyap,Jeetendra,Jaya,Chunky
Crime,7,2,Ayr,Geetika,Saloni,Vikas
Comedy,7,20,Ranjan,Kartik,Nushrat,Sunny
Drama,7,14,Bahl,Dharmendra,Nutan,K.N.
Biography,7,4,Ali,Diljit,Taapsee,Angad
Action,6,2,Satyanarayana,Pranavanand,Amitabh,Soundarya
Action,4,6,Pal,Shamim,Anupam,Mukesh
Drama,5,34,Aadarsh,Kumaar,Gagan,Harman
Drama,5,55,Kumar,Jeetendra,Rekha,Jaya
Thriller,4,43,Razdan,Mahima,Padmini,Shakti
Drama,6,9,Roy,Utpal,Anita,Amol
Action,5,31,Singh,Rati,Mansha,Rajniesh
Action,4,8,Adarsh,Dev,Jaymala,K.N.
Comedy,5,59,Kumar,Aarti,Jackie,Mahesh
Drama,6,25,Soorkar,Siddharth,Sachin,Dalip
Comedy,7,6,Gupte,Partho,Numaan,Abhishek
Drama,7,53,Pande,Kumar,Rati,Raj
Crime,6,24,Narayan,Salim,Manuj,Shekhar
Drama,5,29,Narayan,Jahangir,Ananth,Navni
Comedy,4,33,Sinha,Rocky,Dia,Tejaswini
Fantasy,7,21,Rajaram,Shantaram,Sandhya,Rajshree
Comedy,7,29,Kaushik,Rajkummar,Shraddha,Pankaj
Action,5,16,B.,Ali,Brahmanandam,Devan
Drama,6,15,Majumdar,K.L.,Kanan,Boken
Action,6,1,Arora,Siddharth,Ankur,Anupam
Drama,6,31,Chaudhuri,Zeenat,Indrani,Shubh
Thriller,6,10,Manjrekar,Amitabh,Atul,Mahesh
Comedy,5,16,Johar,Sidharth,Alia,Varun
Action,4,20,Balraj,Avtar,Tinnu,Ami
Comedy,6,1,Chandra,Sharman,Sahil,Riya
Drama,6,6,Bhimsingh,Sanjay,Vinod,Om
Romance,5,9,Rajaram,Pradeep,Shantaram,Jayshree
Action,6,31,Chanakya,Sanjeev,Waheeda,Mohamad
Drama,7,13,P.N.,Sharada,Bharathi,Jagatpal
Action,4,44,Kapoor,Nassar,Prithviraj,Raghuvaran
Action,6,1,Desai,Shashi,Amitabh,Rekha
Action,5,1,Kohli,Ajay,Akshay,Karisma
Drama,4,29,Bhattacharya,Rajshree,Jeetendra,Sulochana
Drama,5,5,Krishnan,S.,Balraj,Mala
Drama,6,6,Mane,Guru,Mala,Geeta
Romance,6,43,Raghavendra,Jeetendra,Sridevi,Padmini
Drama,6,17,Gopalakrishnan,Guru,Mala,Om
Comedy,6,7,Katariya,Anushka,Varun,Raghuvir
Comedy,7,2,Masurkar,Naveen,Mayank,Aditi
Action,5,54,Prasad,Vikas,Birbal,Mithun
Action,7,41,Abbas,Salman,Kubbra,Anushka
Action,5,5,Hussain,Dara,Ajit,Helen
Action,5,10,Mitra,Ashok,Vinod,Rati
Comedy,7,16,v,Saurabh,Altaf,Manish
Romance,6,11,H.,Birbal,Deepika,Iftekhar
Drama,6,21,H.,Mithun,Ranjeeta,Iftekhar
Drama,5,18,Krishnakant,Samir,Mithun,Renuka
Comedy,5,39,Nag,Sulochana,Murad,Gayatri
Action,5,2,Shetty,Ajay,Ayesha,Arshad
Comedy,6,6,Advani,Rakesh,Deven,Kurush
Drama,5,22,Subba,Rajendra,Mala,Hema
Drama,6,30,Nigam,Raj,Rehana,Roopkamal
Comedy,5,30,Ghosh,Jaya,Madhavan,Tota
Drama,6,7,Seta,Shreyas,Harsha,Sunita
Drama,4,6,Thanawala,Tara,Makrand,Rajendra
Comedy,6,31,Singh,Sunny,Ashrut,Ajit
Drama,6,20,Segal,Jeetendra,Ashok,Nirupa
Crime,5,33,Gautam,Sabreen,Swetanshu,Mukesh
Action,4,18,Hussain,Anant,Helen,Paidi
Comedy,6,8,Bose,Shail,Rohan,Alok
Comedy,6,45,Viswanath,Girish,Jaya,Sachin
Thriller,7,58,Mundhra,Ambrish,Sanjeev,Shabana
Action,5,10,Madhava,Sanjeev,Rita,Sujit
Comedy,5,3,Sharma,Manoj,Fatima,Vijay
Action,5,16,Tyagi,Naseeruddin,Moon,Suresh
Romance,5,5,Ghosh,Milind,Nataneya,Amrish
Action,6,43,Shroff,Raaj,Vinod,Raj
Drama,7,26,Benegal,Shabana,Om,Kulbhushan
Drama,6,37,Joshi,Girish,Smita,Nilu
Musical,7,15,Raghavaiah,Akkineni,Saroja,Shyama
Biography,6,12,Mullick,Ajit,Bharati,Anubha
Drama,6,1,Dhawan,Rajesh,Govinda,Madhavi
Comedy,5,57,Rao,Sanjeev,Jeetendra,Vinod
Drama,6,14,Roy,Mahendra,Hansa,Kishore
Comedy,6,22,D.,Vinod,Shabana,Prema
Action,4,11,Raj,Armen,Hanif,Naren
Comedy,5,4,Anand,Saif,Rani,Javed
Drama,6,5,Ghai,Akshaye,Anil,Aishwarya
Action,7,25,Srivastav,Dilip,Indraneel,Shashi
Action,5,7,Bedi,Vinod,Parveen,Rakhee
Action,4,2,Alibhai,Mastan,Vatsal,Ayesha
Action,4,21,Sapru,Mithun,Divya,Neelu
Adventure,7,11,Datt,Paresh,Rajeev,Tina
Action,4,24,P.,Ishrat,Sadashiv,Arjun
Drama,5,8,Kanwar,Sujata,Chunky,Nana
Crime,5,26,Jagannathan,Mahesh,Sulabha,Laxmikant
Action,7,3,Nambiar,Jim,Harshvardhan,Pulkit
Drama,6,8,Jaswantlal,Vyjayanthimala,Pradeep,Bipin
Drama,6,51,Khosla,Shahbaaz,Kulbhushan,Raghu
Action,5,12,Saini,Raj,Smita,Naseeruddin
Drama,7,19,Prem,Sulabha,Anang,Yash
Drama,6,50,Haksar,Ravindra,Raghuvir,Gopalan
Drama,5,36,Bapaiah,Sanjeev,Jeetendra,Zeenat
Drama,6,19,Kaul,Rajendra,Kamini,Sajjan
Crime,7,40,Kagti,Priyamvada,Aamir,Kareena
Action,4,1,Darshan,Rakhee,Akshay,Kareena
Crime,4,34,Ramsay,Tulsi,Jackie,Juhi
Animation,5,6,Ramesh,Neenu,Prosenjit,Baiju
Crime,5,56,Jha,Yash,Anurag,Harshita
Action,4,50,Ahuja,Jeetendra,Rajinikanth,Amrita
Drama,6,12,Pratyagatma,Biswajit,Mala,Shashikala
Drama,7,38,Majumdar,Dev,Meena,Bipin
Comedy,7,24,Ali,Deepika,Ranbir,Sushma
Drama,6,13,Kumar,Raza,Birbal,Satnam
Action,5,29,Kumar,Rajendra,Mumtaz,Sujit
Action,6,1,Shankar,Ajay,Bobby,Sanjay
Action,7,22,Raut,Ajay,Saif,Sharad
Drama,7,26,Desai,K.L.,Khurshid,Mubarak
Comedy,6,13,L.,Madhavan,Kangana,Jimmy
Comedy,7,26,L.,Kangana,Madhavan,Jimmy
Drama,7,48,Ganguly,Rakhee,Parikshit,Asrani
Drama,6,20,Shaw,Tara,Ellora,Parvin
Drama,6,35,Salaam,Bharat,Shalini,Farida
Action,4,18,Subhash,Mithun,Ranjeeta,Amjad
Action,5,7,Kapoor,Hemant,Chandrashekhar,Dharmendra
Action,4,40,Gaekwad,Jeetendra,Moushumi,Govinda
Drama,7,31,Dhingra,Ranjit,Nazia,Gurpreet
Drama,5,43,Raj,Rekha,Rohan,Ashish
Musical,6,37,Bahry,Mithun,Ranjeeta,Master
Drama,6,47,Shahani,Amol,Smita,Shreeram
Action,4,9,Nagaich,Mithun,Leena,Dinesh
Action,5,27,Shamsheer,Randhawa,Mumtaz,Bela
Action,6,15,Kapoor,Dara,Mumtaz,Master
Action,4,11,Singh,Hemant,Ritika,Raza
Action,6,8,Wadia,Feroz,Rajendranath,Nasir
Biography,6,14,Allani,Sunil,Parvati,Surendra
Crime,5,20,Vyas,Indira,Master,Abhi
Romance,6,30,Hussain,Ashok,Nirupa,Bhisham
Comedy,7,9,Luthria,John,Nana,Sonali
Drama,7,12,Dasgupta,Amitabh,Nawazuddin,Vidya
Comedy,6,53,Balan,S.S.,Prithviraj,Agha
Drama,7,17,Rajaram,Karan,Lalita,Leela
Action,5,9,Mirasi,Vinod,Sulochana,Jeevan
Crime,4,1,Yadav,Amitabh,Madhavan,Shraddha
Adventure,6,10,Badami,Sabita,Motilal,Bibbo
Drama,7,27,Alam,Gaurav,Shakirul,Ravi
Action,4,11,Dewani,Shakti,Rashid,Shabbir
Action,6,17,Hussain,Feroz,Shashikala,Shyam
Comedy,7,1,Anand,Shammi,Asha,Raj
Action,4,52,Puri,Sanjay,Kimi,Sonu
Thriller,6,27,Ramsay,Tulsi,Shatrughan,Parveen
Action,5,3,Sinha,Sanjay,Sunil,Abhishek
Drama,5,43,Tatari,Dakshita,Madhu,Divya
Comedy,4,9,Tripathy,Rahul,Geetika,Reema
Comedy,7,10,Sharma,Ali,Pradhuman,Piyush
Family,5,13,Ghosh,Partho,Shekhar,Moon
Drama,5,52,Gadhvi,Imran,Sonali,Neelu
Comedy,6,20,Kondke,Master,Usha,Amjad
Comedy,5,4,Kumar,Riteish,Genelia,Om
Musical,5,7,Sharma,Mithun,Abha,Vijayendra
Romance,6,22,Mehra,Mohnish,Ayesha,Navin
Drama,7,10,Kumar,Pushpraj,Madhulika,Ridhi
Adventure,5,23,Jha,Anurag,Hemavaishnave,Khushboo
Romance,6,48,Trilogchander,Kumar,Poonam,Girish
Family,5,11,Khosla,Nutan,Padmini,Raj
Comedy,4,3,Kohli,Shahid,Priyanka,Prachi
Drama,5,36,Naushad,Govinda,Meenakshi,Alpana
Action,6,9,Nathani,Rajat,Gayatri,Raj
Action,4,3,Ravindernath,Arjun,Sonakshi,Manoj
Action,7,2,Chandra,Anil,Madhuri,Anupam
Biography,5,3,Panse,Nawazuddin,Amrita,Radha
Action,5,9,Hussain,Dara,Helen,Indira
Action,5,1,Majid,Joseph,Priyanka,Nassar
Comedy,4,5,Bazmee,Akshay,Sonam,Bobby
Drama,6,15,Sinha,Taapsee,Pavail,Kumud
Crime,6,3,Kashyap,Kalki,Prashant,Naseeruddin
Drama,7,6,Vasan,M.K.,Pushpavalli,Swaraj
Documentary,4,10,Kasliwal,Sooraj,Swara,Deepak
Biography,6,6,Ratnakar,Anupam,Akshaye,Suzanne
Action,7,57,Nikkil,Kuntaa,Raghu,Izeqiel
Action,6,4,Gopal,Nana,Atul,Sanjeev
Action,6,11,Jacob,Ashraf,Abbhimanyyu,Priyanshu
Biography,6,11,Gulati,Abhishek,Nikita,Ileana
Comedy,7,1,Bhardwaj,Pankaj,Shriya,Deepak
Mystery,5,2,Joseph,Emraan,Rishi,Sobhita
Action,6,1,Chopra,Dharmendra,Vinod,Jeetendra
Drama,7,22,Rathod,Ruby,Mahima,Amarjeet
Adventure,6,12,Mahadar,Sonali,Sanjay,Rakesh
Drama,6,9,Issar,Sudesh,Vinod,Moushumi
Comedy,7,3,Ray,Sanjeev,Saeed,Shabana
Drama,6,19,Bose,Sadhona,Protima,Binita
Drama,7,10,Ramdev,Angelina,Faizaan,Hussain
Biography,6,8,Luthria,Vidya,Emraan,Tusshar
Drama,6,14,Mishra,Sadhvi,Zuber,Prasad
Action,7,1,Mohandas,Nivin,Shashank,Sanjana
Horror,6,41,Mehta,Kunaal,Mukesh,Elena
Drama,5,13,Haghighat,Prem,Change,Abu
Action,7,12,Reddy,Rana,Kay,Atul
Crime,4,7,Dasgupta,Aditi,Kirti,Parineeti
Action,7,58,Owen,Rajeev,Prashant,Lekha
Action,4,18,Nagaich,Dharmendra,Jeetendra,Rakhee
Adventure,7,39,Singh,Raghav,Raaj,Asheesh
Biography,7,6,Singh,Raghvendra,Soma,Arvind
Action,5,2,Sharma,Sunny,Preity,Priyanka
Drama,7,16,Mishra,Vimal,Ashwini,Sayyed
Horror,6,2,Rau,Prakash,Khushi,Andrea
Drama,6,10,Pratap,Kavita,Rajesh,Dinesh
Comedy,6,27,Kremer,William,K.J.,Alanna
Mystery,6,34,Sudhakaran,Hemu,Minnakshi,Ajay
Thriller,6,7,Khaja,Yash,Imran,Arti
Action,4,1,Hyderabadwala,Raksha,Irrfan,Emraan
Thriller,5,7,Anurag,Nitin,Jagannathan,Nijo
Crime,5,6,Kumar,Shravankumar,Dhwani,Vikas
Thriller,5,22,Baksh,Vani,Zeeshan,Aman
Biography,7,29,Rebeloma,Prajakt,Pooja,Shriya
Comedy,7,2,Augustin,Moin,Nyla,Sagar
Biography,7,10,Misra,Utpal,Deep,Gargi
Adventure,7,39,Mahajan,Manoj,Radha,Preet
Adventure,4,13,Dahiya,Ankuar,Esha,Monali
Action,4,3,Joffé,Josh,Bipasha,Tamsin
Drama,7,52,Batra,Irrfan,Nimrat,Nawazuddin
Action,4,10,N.,Mimoh,Milind,Shakti
Drama,6,17,Ahmad,Jalal,Saleem,Shehnaz
Drama,6,19,Akhtar,Asha,Jeetendra,Balraj
Comedy,6,5,Dodson,Jesse,Sara,Anupam
Horror,5,17,Roberts,Sarah,Jeremy,Sofia
Action,5,1,Manjrekar,Vidyut,Shruti,Salil
Action,4,22,Wadia,Fearless,Sharifa,Gulshan
Comedy,6,32,Madden,Judi,Maggie,Bill
Comedy,4,2,Sharma,Akshay,Lisa,Anupam
Drama,7,7,Bose,Priyanka,Farhan,Zaira
Comedy,5,19,Murali,Monica,Rahsaan,Kal
Crime,7,2,Gupta,Kay,Arbaaz,Rukhsar
Horror,7,21,S.,Samir,Sonika,Jaswinder
Drama,7,9,Agnihotri,Shweta,Mithun,Naseeruddin
Action,6,8,Bohra,Dara,Nishi,Helen
Drama,7,55,Kripalani,Neena,Rajit,Dhanendra
Crime,4,1,Hyderabadwala,Raksha,Emraan,Geeta
Drama,5,8,Seth,Raghuvir,Milind,Shraddha
Thriller,4,24,Shrivastav,Shadab,Anurita,Sapna
Action,6,17,Suri,Sidharth,Shraddha,Riteish
Adventure,6,2,Kapadia,Irrfan,Puru,Aino
Comedy,7,1,Bhardwaj,Shabana,Shweta,Makrand
Mystery,5,17,Khan,Tannishtha,Neena,Anil
Crime,7,49,Bahrani,Adarsh,Rajkummar,Priyanka
Drama,7,33,Choudhary,Atul,Praveen,Sayoni
Horror,7,9,Tripathi,Nitin,Prateek,Saira
Drama,6,6,Khandelwal,Ajaz,Reena,Amrita
Crime,5,15,Jhaveri,Gemma,Victor,Gauahar
Thriller,6,11,Ashar,Siddharth,Samiksha,Jatin
Comedy,4,2,Sharma,Sonam,Dulquer,Sanjay
Adventure,6,19,Nagaich,Shatrughan,Sulakshana,Kabir
Drama,4,14,Sundarajan,Sathyaraj,Sukanya,Goundamani
Comedy,4,53,Gupta,Bhavita,Rakesh,Vijayant
Comedy,4,2,Kohli,Saif,Rani,Rishi
Drama,4,19,Shroff,Arya,Shriya,Shoma
Drama,5,38,Sarpotdar,Karim,Mukesh,Shilpa
Drama,7,13,Bhakri,Shammi,Shyama,Ravindra
Action,5,9,Bose,Baldev,Alka,Poonam
Comedy,5,7,Utkarsh,Bonnie,Manoj,Gurdev
Drama,7,23,Menon,Dara,Mohan,Utpal
Action,4,18,Krishna,Aamir,Amitabh,Katrina
Action,6,45,Singh,Sippy,Ihana,Yograj
Action,5,25,Abbas,Salman,Katrina,Anupriya
Drama,7,1,Tanovic,Emraan,Geetanjali,Danny
Drama,7,1,Kripalani,Chitrangada,Vibhawari,Saharsh
Action,5,7,Chouhan,Shilpa,Siddharth,Poonam
Romance,4,35,Mishra,Sherlyn,Tanaaz,Adi
Crime,5,19,Aadarsh,Alia,Ritesh,Vriddhi
Action,6,1,Kumar,Raaj,Nana,Deepak
Comedy,5,53,Khan,Inder,Chunky,Monica
Romance,4,27,Khan,Shrivastava,Israil,Sarthak
Action,7,4,Behl,Shashank,Ranvir,Shivani
Drama,6,10,Lalit,Rahul,Vivek,Akansha
Comedy,4,2,Muralimohana,Kashmira,Salman,Jackie
Drama,5,30,Govind,Preeti,Ram,Govinda
Comedy,7,18,Narayan,Anupam,Akshay,Bhumi
Action,5,34,Kapoor,Vikram,Priyadarshini,Jagdeep
Drama,6,59,Kumar,Satish,Nanda,Rajendra
Drama,5,12,Anand,Shekhar,Shabana,Urmila
Drama,5,34,Dasgupta,Krishnendu,Biswarup,Ananya
Action,6,5,Malik,Sanjay,Nargis,Rahul
Crime,5,11,Khatkar,Rannvijay,Prashant,Ashmit
Action,4,5,Kumar,Ajay,Anil,Madhuri
Comedy,5,2,Nivas,Ali,Yami,Anupam
Drama,7,1,Kripalani,Ahmareen,Chitrangada,Sonal
Drama,6,9,Joshi,Raj,Dimple,Padmini
Drama,5,25,Ahmad,Ajit,Shakila,Nisar
Adventure,6,2,Pillai,Manoj,Jimmy,Divya
Drama,6,1,Bhandarkar,Kunal,Neetu,Upendra
Drama,7,11,Motwane,Rajkummar,Geetanjali,Shiladitya
Drama,6,2,Shahane,Kajol,Tanvi,Mithila
Action,6,1,Rai,Sunny,Naseeruddin,Jackie
Crime,6,20,Bhatia,Sanjay,Parveen,Rakesh
Action,4,2,Anand,Jackie,Anil,Shah
Action,4,20,Bhandarkar,Sadashiv,Milind,Jatin
Drama,7,48,Ganguly,Shashi,Sanjeev,Rakhee
Drama,6,3,Winterbottom,Freida,Riz,Mita
Action,7,2,Chopra,Amitabh,Sanjeev,Shashi
Crime,5,6,Thakur,Rati,Raj,Urmila
Drama,4,6,Tyagi,Sadashiv,Laxmikant,Inder
Action,5,1,Dhanoa,Akshay,Saif,Tabu
Drama,6,7,Mukherjee,Deb,Nivedita,Salome
Action,4,9,Menon,Sonika,Goga,Anupam
Action,4,6,Khan,Shekhar,Zeenat,Akbar
Drama,6,11,Basu,Sara,Yasir,Zara
Drama,6,13,Arranha,Mimoh,Kurush,Vaishali
